ticker symbol	DBMS	client / embedded	runtime in seconds	start time	end time	host name	no. cores	operating system
cratedb	cratedb	CrateDB	34	2020-08-13 06:38:44.635384000	2020-08-13 06:39:19.565830000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
cratedb	cratedb	CrateDB	27	2020-08-13 06:39:20.290011000	2020-08-13 06:39:47.870503000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
cubrid	cubrid	CUBRID	7	2020-08-13 06:40:34.355061000	2020-08-13 06:40:41.885820000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
cubrid	cubrid	CUBRID	7	2020-08-13 06:40:42.411652000	2020-08-13 06:40:49.775244000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
derby	derby	Apache Derby [client]	14	2020-08-13 06:41:44.208300000	2020-08-13 06:41:58.527107000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
derby	derby	Apache Derby [client]	11	2020-08-13 06:41:58.999602000	2020-08-13 06:42:10.880373000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
firebird	firebird	Firebird	38	2020-08-13 06:42:49.268723000	2020-08-13 06:43:27.809990000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
firebird	firebird	Firebird	37	2020-08-13 06:43:28.305583000	2020-08-13 06:44:06.088951000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
h2	h2	H2 Database Engine [client]	5	2020-08-13 06:44:39.616955000	2020-08-13 06:44:44.995757000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
h2	h2	H2 Database Engine [client]	5	2020-08-13 06:44:45.507437000	2020-08-13 06:44:51.220074000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
hsqldb	hsqldb	HyperSQL Database [client]	12	2020-08-13 06:45:25.948743000	2020-08-13 06:45:38.571030000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
hsqldb	hsqldb	HyperSQL Database [client]	11	2020-08-13 06:45:39.120709000	2020-08-13 06:45:50.663627000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
ibmdb2	ibmdb2	IBM Db2 Database	12	2020-08-13 06:52:13.106286000	2020-08-13 06:52:25.769300000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
ibmdb2	ibmdb2	IBM Db2 Database	11	2020-08-13 06:52:26.630689000	2020-08-13 06:52:38.400546000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
informix	informix	IBM Informix	11	2020-08-13 06:56:59.469065000	2020-08-13 06:57:10.788595000	travis-job-b1e73d46-c5ab-48b0-a6c8-5ee839ef39c2	2	amd64 / Linux / 5.3.0-1029-gcp
