ticker symbol	DBMS	version	creator	db type	constraints	schema	total ms	start time	end time	host name	no. cores	operating system	file_name
derby_emb	Apache Derby	v3.0.3	cmd	embedded	inactive	company	18192	2021-09-10 11:09:15.385043700	2021-09-10 11:09:33.577262800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.3_win10
exasol	Exasol	v3.0.3	cmd	client	inactive	company	4363	2021-09-10 11:11:40.575104900	2021-09-10 11:11:44.938621900	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.3_win10
firebird	Firebird	v3.0.3	cmd	client	inactive	company	76446	2021-09-10 11:12:42.172867300	2021-09-10 11:13:58.618868700	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.3_win10
hsqldb	HSQLDB	v3.0.3	cmd	client	inactive	company	18580	2021-09-10 11:14:43.523755800	2021-09-10 11:15:02.103771400	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.3_win10
ibmdb2	IBM Db2 Database	v3.0.3	cmd	client	inactive	company	24319	2021-09-10 11:20:08.384361800	2021-09-10 11:20:32.703942800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.3_win10
informix	IBM Informix	v3.0.3	cmd	client	inactive	company	20057	2021-09-10 11:24:24.486527000	2021-09-10 11:24:44.544182400	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.3_win10
mariadb	MariaDB Server	v3.0.3	cmd	client	inactive	company	6625	2021-09-10 11:25:29.289367800	2021-09-10 11:25:35.915041300	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.3_win10
mimer	Mimer SQL	v3.0.3	cmd	client	inactive	company	9508	2021-09-10 11:26:11.370186500	2021-09-10 11:26:20.878235200	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.3_win10
monetdb	MonetDB	v3.0.3	cmd	client	inactive	company	8844	2021-09-10 11:26:31.496052000	2021-09-10 11:26:40.340361600	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.3_win10
mysql	MySQL Database	v3.0.3	cmd	client	inactive	company	18888	2021-09-10 11:27:47.001336900	2021-09-10 11:28:05.889807500	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.3_win10
oracle	Oracle Database	v3.0.3	cmd	client	inactive	company	16229	2021-09-10 11:29:13.534216100	2021-09-10 11:29:29.763289800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.3_win10
percona	Percona Server for MySQL	v3.0.3	cmd	client	inactive	company	19871	2021-09-10 11:30:41.363627500	2021-09-10 11:31:01.234800800	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.3_win10
postgresql	PostgreSQL	v3.0.3	cmd	client	inactive	company	3804	2021-09-10 11:31:38.970585400	2021-09-10 11:31:42.774710700	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.3_win10
sqlserver	MS SQL Server	v3.0.3	cmd	client	inactive	company	5467	2021-09-10 11:32:18.206128600	2021-09-10 11:32:23.673271300	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.3_win10
timescale	TimescaleDB	v3.0.3	cmd	client	inactive	company	3797	2021-09-10 11:33:03.427743400	2021-09-10 11:33:07.225088600	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.3_win10
yugabyte	YugabyteDB	v3.0.3	cmd	client	inactive	company	13055	2021-09-10 11:33:41.740389100	2021-09-10 11:33:54.795583400	jfww-win-dt-21	32	amd64 / Windows 10 / 10.0	db_seeder_cmd_complete_company_3.0.3_win10
agens	AgensGraph	v3.0.3	bash	client	active	company	4739	2021-09-10 15:12:55.800610860	2021-09-10 15:13:00.540463456	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
cockroach	CockroachDB	v3.0.3	bash	client	active - no choice	company	6468	2021-09-10 15:13:40.330263904	2021-09-10 15:13:46.798527530	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
cratedb	CrateDB	v3.0.3	bash	client	active - no choice	company	5814	2021-09-10 15:14:34.351741378	2021-09-10 15:14:40.166004892	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
cubrid	CUBRID	v3.0.3	bash	client	active	company	7721	2021-09-10 15:15:23.135441891	2021-09-10 15:15:30.856537374	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
derby	Apache Derby	v3.0.3	bash	client	active	company	6461	2021-09-10 15:17:19.793853015	2021-09-10 15:17:26.255031606	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
derby_emb	Apache Derby	v3.0.3	bash	embedded	active	company	6176	2021-09-10 15:17:26.835180632	2021-09-10 15:17:33.011647550	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
exasol	Exasol	v3.0.3	bash	client	active	company	3747	2021-09-10 15:21:12.884933739	2021-09-10 15:21:16.632269176	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
firebird	Firebird	v3.0.3	bash	client	active	company	18779	2021-09-10 15:22:08.463585706	2021-09-10 15:22:27.242671939	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
h2	H2 Database Engine	v3.0.3	bash	client	active - no choice	company	4548	2021-09-10 15:23:03.155704337	2021-09-10 15:23:07.703827411	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
h2_emb	H2 Database Engine	v3.0.3	bash	embedded	active - no choice	company	2338	2021-09-10 15:23:08.288989981	2021-09-10 15:23:10.627524934	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
hsqldb	HSQLDB	v3.0.3	bash	client	active	company	5682	2021-09-10 15:23:48.658220176	2021-09-10 15:23:54.340915411	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
hsqldb_emb	HSQLDB	v3.0.3	bash	embedded	active	company	2718	2021-09-10 15:23:54.951986083	2021-09-10 15:23:57.670864057	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
ibmdb2	IBM Db2 Database	v3.0.3	bash	client	active	company	5865	2021-09-10 15:29:49.498022972	2021-09-10 15:29:55.363672803	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
informix	IBM Informix	v3.0.3	bash	client	active	company	8838	2021-09-10 15:48:11.283987059	2021-09-10 15:48:20.122897055	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
mariadb	MariaDB Server	v3.0.3	bash	client	active	company	3304	2021-09-10 15:49:12.194602937	2021-09-10 15:49:15.499593463	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
mimer	Mimer SQL	v3.0.3	bash	client	active	company	17366	2021-09-10 15:51:29.487816122	2021-09-10 15:51:46.853841112	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
monetdb	MonetDB	v3.0.3	bash	client	active	company	6609	2021-09-10 15:54:06.120233584	2021-09-10 15:54:12.729489180	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
mysql	MySQL Database	v3.0.3	bash	client	active	company	4700	2021-09-10 15:55:26.610179912	2021-09-10 15:55:31.311038992	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
mysql_trino	MySQL Database	v3.0.3	bash	trino	active - no choice	company	826276	2021-09-10 15:57:34.931762857	2021-09-10 16:11:21.208704071	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
omnisci	OmniSciDB	v3.0.3	bash	client	active - no choice	company	4241	2021-09-10 16:23:41.052361987	2021-09-10 16:23:45.293568961	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
oracle	Oracle Database	v3.0.3	bash	client	active	company	5142	2021-09-10 18:40:09.513870193	2021-09-10 18:40:14.656163167	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
oracle_trino	Oracle Database	v3.0.3	bash	trino	active - no choice	company	1183553	2021-09-10 18:42:50.466794055	2021-09-10 19:02:34.020342097	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
percona	Percona Server for MySQL	v3.0.3	bash	client	active	company	4841	2021-09-10 19:03:53.659457626	2021-09-10 19:03:58.501118551	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
postgresql	PostgreSQL	v3.0.3	bash	client	active	company	3721	2021-09-10 19:04:39.459372681	2021-09-10 19:04:43.181180345	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
postgresql_trino	PostgreSQL	v3.0.3	bash	trino	active - no choice	company	607349	2021-09-10 19:05:46.287860951	2021-09-10 19:15:53.637087904	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
sqlite	SQLite	v3.0.3	bash	embedded	active - no choice	company	2138	2021-09-10 19:15:54.398539336	2021-09-10 19:15:56.537000632	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
sqlserver	MS SQL Server	v3.0.3	bash	client	active	company	4086	2021-09-10 19:16:51.020737709	2021-09-10 19:16:55.107530262	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
sqlserver_trino	MS SQL Server	v3.0.3	bash	trino	active - no choice	company	991938	2021-09-10 19:18:23.698290275	2021-09-10 19:34:55.636442547	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
timescale	TimescaleDB	v3.0.3	bash	client	active	company	3788	2021-09-10 19:35:36.995474167	2021-09-10 19:35:40.784399600	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
yugabyte	YugabyteDB	v3.0.3	bash	client	active	company	12645	2021-09-10 19:37:13.874001635	2021-09-10 19:37:26.519418497	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
agens	AgensGraph	v3.0.3	bash	client	inactive	company	3925	2021-09-10 19:38:03.379266445	2021-09-10 19:38:07.304615300	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
cubrid	CUBRID	v3.0.3	bash	client	inactive	company	6961	2021-09-10 19:38:47.485229886	2021-09-10 19:38:54.446785550	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
derby	Apache Derby	v3.0.3	bash	client	inactive	company	6454	2021-09-10 19:39:48.543674142	2021-09-10 19:39:54.997978203	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
derby_emb	Apache Derby	v3.0.3	bash	embedded	inactive	company	5910	2021-09-10 19:39:55.605042517	2021-09-10 19:40:01.515616360	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
exasol	Exasol	v3.0.3	bash	client	inactive	company	4044	2021-09-10 19:43:36.452899307	2021-09-10 19:43:40.497322571	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
firebird	Firebird	v3.0.3	bash	client	inactive	company	16556	2021-09-10 19:44:31.743526734	2021-09-10 19:44:48.300356422	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
hsqldb	HSQLDB	v3.0.3	bash	client	inactive	company	5963	2021-09-10 19:45:24.796667739	2021-09-10 19:45:30.759849772	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
ibmdb2	IBM Db2 Database	v3.0.3	bash	client	inactive	company	6312	2021-09-10 19:51:23.922537596	2021-09-10 19:51:30.235192064	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
informix	IBM Informix	v3.0.3	bash	client	inactive	company	10364	2021-09-10 19:56:00.101465281	2021-09-10 19:56:10.465552845	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
mariadb	MariaDB Server	v3.0.3	bash	client	inactive	company	5331	2021-09-10 19:57:02.444395780	2021-09-10 19:57:07.776276008	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
mimer	Mimer SQL	v3.0.3	bash	client	inactive	company	16171	2021-09-10 19:57:48.605282900	2021-09-10 19:58:04.777039115	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
monetdb	MonetDB	v3.0.3	bash	client	inactive	company	5833	2021-09-10 19:58:27.821193026	2021-09-10 19:58:33.654594604	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
mysql	MySQL Database	v3.0.3	bash	client	inactive	company	6678	2021-09-10 19:59:47.394494528	2021-09-10 19:59:54.072822467	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
oracle	Oracle Database	v3.0.3	bash	client	inactive	company	9069	2021-09-10 20:04:52.583616505	2021-09-10 20:05:01.652890424	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
percona	Percona Server for MySQL	v3.0.3	bash	client	inactive	company	6619	2021-09-10 20:06:18.760853977	2021-09-10 20:06:25.380439807	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
postgresql	PostgreSQL	v3.0.3	bash	client	inactive	company	3519	2021-09-10 20:07:05.968056184	2021-09-10 20:07:09.487916176	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
sqlserver	MS SQL Server	v3.0.3	bash	client	inactive	company	4011	2021-09-10 20:08:03.651190163	2021-09-10 20:08:07.662846554	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
timescale	TimescaleDB	v3.0.3	bash	client	inactive	company	3452	2021-09-10 20:08:54.846015804	2021-09-10 20:08:58.298901365	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
yugabyte	YugabyteDB	v3.0.3	bash	client	inactive	company	12191	2021-09-10 20:09:54.707175507	2021-09-10 20:10:06.898652846	ubuntu	8	amd64 / Linux / 5.11.0-34-generic	db_seeder_bash_complete_company_3.0.3_vmware
agens	AgensGraph	v3.0.4	bash	client	active	company	3708	2021-10-29 05:21:14.856108700	2021-10-29 05:21:18.564923800	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
cockroach	CockroachDB	v3.0.4	bash	client	active - no choice	company	5168	2021-10-29 05:21:51.445609200	2021-10-29 05:21:56.613939700	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
cratedb	CrateDB	v3.0.4	bash	client	active - no choice	company	4923	2021-10-29 05:22:33.828115700	2021-10-29 05:22:38.751821000	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
cubrid	CUBRID	v3.0.4	bash	client	active	company	5552	2021-10-29 05:23:11.706381100	2021-10-29 05:23:17.258832600	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
derby	Apache Derby	v3.0.4	bash	client	active	company	17035	2021-10-29 05:24:00.188706800	2021-10-29 05:24:17.224126900	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
derby_emb	Apache Derby	v3.0.4	bash	embedded	active	company	10821	2021-10-29 05:24:18.258522600	2021-10-29 05:24:29.080169800	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
exasol	Exasol	v3.0.4	bash	client	active	company	3626	2021-10-29 05:26:32.577143200	2021-10-29 05:26:36.204124200	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
firebird	Firebird	v3.0.4	bash	client	active	company	83240	2021-10-29 05:27:21.707895600	2021-10-29 05:28:44.948817800	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
h2	H2 Database Engine	v3.0.4	bash	client	active - no choice	company	5094	2021-10-29 05:29:17.955052100	2021-10-29 05:29:23.049306700	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
h2_emb	H2 Database Engine	v3.0.4	bash	embedded	active - no choice	company	3576	2021-10-29 05:29:24.126721800	2021-10-29 05:29:27.702814600	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
hsqldb	HSQLDB	v3.0.4	bash	client	active	company	17688	2021-10-29 05:30:01.304932400	2021-10-29 05:30:18.993888200	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
hsqldb_emb	HSQLDB	v3.0.4	bash	embedded	active	company	2590	2021-10-29 05:30:20.030470700	2021-10-29 05:30:22.620922600	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
ibmdb2	IBM Db2 Database	v3.0.4	bash	client	active	company	23710	2021-10-29 05:35:25.633929300	2021-10-29 05:35:49.344418700	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
informix	IBM Informix	v3.0.4	bash	client	active	company	13173	2021-10-29 05:39:59.441199200	2021-10-29 05:40:12.614562600	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
mariadb	MariaDB Server	v3.0.4	bash	client	active	company	3871	2021-10-29 05:40:55.490187400	2021-10-29 05:40:59.362106300	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
mimer	Mimer SQL	v3.0.4	bash	client	active	company	12798	2021-10-29 05:41:32.749546300	2021-10-29 05:41:45.548307700	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
monetdb	MonetDB	v3.0.4	bash	client	active	company	7826	2021-10-29 05:41:53.366908600	2021-10-29 05:42:01.193560400	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
mysql	MySQL Database	v3.0.4	bash	client	active	company	5831	2021-10-29 05:43:05.270915700	2021-10-29 05:43:11.102216100	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
mysql_trino	MySQL Database	v3.0.4	bash	trino	active - no choice	company	526875	2021-10-29 05:44:49.162725300	2021-10-29 05:53:36.038021800	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
omnisci	OmniSciDB	v3.0.4	bash	client	active - no choice	company	38483	2021-10-29 05:54:41.749996100	2021-10-29 05:55:20.233112400	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
oracle	Oracle Database	v3.0.4	bash	client	active	company	13965	2021-10-29 05:56:33.955381100	2021-10-29 05:56:47.920681500	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
oracle_trino	Oracle Database	v3.0.4	bash	trino	active - no choice	company	307799	2021-10-29 05:58:29.812648900	2021-10-29 06:03:37.612497500	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
percona	Percona Server for MySQL	v3.0.4	bash	client	active	company	6608	2021-10-29 06:04:44.469273200	2021-10-29 06:04:51.077580900	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
postgresql	PostgreSQL	v3.0.4	bash	client	active	company	4165	2021-10-29 06:05:27.471641500	2021-10-29 06:05:31.636837800	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
postgresql_trino	PostgreSQL	v3.0.4	bash	trino	active - no choice	company	465675	2021-10-29 06:06:37.838325800	2021-10-29 06:14:23.513595400	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
sqlite	SQLite	v3.0.4	bash	embedded	active - no choice	company	5886	2021-10-29 06:14:24.614147100	2021-10-29 06:14:30.500818600	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
sqlserver	MS SQL Server	v3.0.4	bash	client	active	company	4385	2021-10-29 06:15:03.834609400	2021-10-29 06:15:08.220377300	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
sqlserver_trino	MS SQL Server	v3.0.4	bash	trino	active - no choice	company	727896	2021-10-29 06:16:19.061209800	2021-10-29 06:28:26.957257900	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
timescale	TimescaleDB	v3.0.4	bash	client	active	company	4385	2021-10-29 06:29:00.635655100	2021-10-29 06:29:05.020668300	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
yugabyte	YugabyteDB	v3.0.4	bash	client	active	company	13777	2021-10-29 06:30:00.296686200	2021-10-29 06:30:14.073994500	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
agens	AgensGraph	v3.0.4	bash	client	inactive	company	4015	2021-10-29 06:30:46.982834300	2021-10-29 06:30:50.998056900	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
cubrid	CUBRID	v3.0.4	bash	client	inactive	company	6537	2021-10-29 06:31:24.177565400	2021-10-29 06:31:30.715079400	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
derby	Apache Derby	v3.0.4	bash	client	inactive	company	15409	2021-10-29 06:32:14.037139000	2021-10-29 06:32:29.447022100	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
derby_emb	Apache Derby	v3.0.4	bash	embedded	inactive	company	12799	2021-10-29 06:32:30.487194600	2021-10-29 06:32:43.286711100	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
exasol	Exasol	v3.0.4	bash	client	inactive	company	4163	2021-10-29 06:34:46.875531300	2021-10-29 06:34:51.038940100	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
firebird	Firebird	v3.0.4	bash	client	inactive	company	70365	2021-10-29 06:35:37.149576100	2021-10-29 06:36:47.515267100	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
hsqldb	HSQLDB	v3.0.4	bash	client	inactive	company	18525	2021-10-29 06:37:20.566619000	2021-10-29 06:37:39.091937600	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
ibmdb2	IBM Db2 Database	v3.0.4	bash	client	inactive	company	24199	2021-10-29 06:42:42.165785100	2021-10-29 06:43:06.365653700	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
informix	IBM Informix	v3.0.4	bash	client	inactive	company	13410	2021-10-29 06:47:16.276895400	2021-10-29 06:47:29.687280800	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
mariadb	MariaDB Server	v3.0.4	bash	client	inactive	company	7079	2021-10-29 06:48:12.553713000	2021-10-29 06:48:19.633424600	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
mimer	Mimer SQL	v3.0.4	bash	client	inactive	company	13549	2021-10-29 06:48:53.078006900	2021-10-29 06:49:06.627313800	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
monetdb	MonetDB	v3.0.4	bash	client	inactive	company	6311	2021-10-29 06:49:14.499725300	2021-10-29 06:49:20.810790300	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
mysql	MySQL Database	v3.0.4	bash	client	inactive	company	19171	2021-10-29 06:50:24.855961300	2021-10-29 06:50:44.027670200	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
oracle	Oracle Database	v3.0.4	bash	client	inactive	company	15157	2021-10-29 06:51:48.664464100	2021-10-29 06:52:03.821595600	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
percona	Percona Server for MySQL	v3.0.4	bash	client	inactive	company	18919	2021-10-29 06:53:10.701531600	2021-10-29 06:53:29.621268500	jfww-win-dt-21	32	amd64 / Linux / 5.4.72-microsoft-standard-WSL2	db_seeder_bash_complete_company_3.0.4_wsl2
