ticker symbol	DBMS	client / embedded	runtime in seconds	start time	end time	host name	no. cores	operating system
cratedb	CrateDB	client	33	2020-08-13 19:01:10.209269000	2020-08-13 19:01:44.178597000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
cratedb	CrateDB	client	25	2020-08-13 19:01:44.636668000	2020-08-13 19:02:09.946419000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
cubrid	CUBRID	client	7	2020-08-13 19:02:56.379981000	2020-08-13 19:03:03.739178000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
cubrid	CUBRID	client	7	2020-08-13 19:03:04.259912000	2020-08-13 19:03:11.331067000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
derby	Apache Derby	client	14	2020-08-13 19:04:05.721724000	2020-08-13 19:04:19.892396000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
derby	Apache Derby	client	11	2020-08-13 19:04:20.405630000	2020-08-13 19:04:31.927198000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
firebird	Firebird	client	39	2020-08-13 19:05:10.338410000	2020-08-13 19:05:49.914224000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
firebird	Firebird	client	40	2020-08-13 19:05:50.360949000	2020-08-13 19:06:30.818698000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
h2	H2 Database Engine	client	5	2020-08-13 19:07:04.329523000	2020-08-13 19:07:09.876270000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
h2	H2 Database Engine	client	5	2020-08-13 19:07:10.323451000	2020-08-13 19:07:15.915254000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
hsqldb	HyperSQL Database	client	12	2020-08-13 19:07:50.611697000	2020-08-13 19:08:03.129321000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
hsqldb	HyperSQL Database	client	11	2020-08-13 19:08:03.627556000	2020-08-13 19:08:15.396010000	travis-job-8d09947e-bf62-4807-8aab-7bfcf5d41256	2	amd64 / Linux / 5.3.0-1029-gcp
